ամիս,{{hy-noun-վա-ներ||ամս}}~{{hy-noun-ի-ներ||ամս}}
տարի,{{hy-noun-վա-ներ||տար}}~{{hy-noun-ու-ներ}}
մատ,{{hy-noun-ի-ներ}}~{{hy-noun-ի-եր|note=colloquial}}~{{hy-noun-ի-եր}}~{{hy-noun-ի-եր}}
բերան,{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ||բերն|note=dialectal}}
ոտք,{{hy-noun-ի-եր}}
ձեռք,{{hy-noun-ի-եր}}
ականջ,{{hy-noun-ի-ներ}}
աչք,{{hy-noun-ի-եր}}
արմունկ,{{hy-noun-ի-ներ}}
ուս,{{hy-noun-ի-եր}}
ծունկ,{{hy-noun-ան-եր||ծնկ||ծնկն}}~{{hy-noun-ի-եր}}~{{hy-noun-ի-եր||ծնկ}}
կուրծք,{{hy-noun-ի-եր||կրծք}}
մազ,{{hy-noun-ի-եր}}
մեկ,{{hy-noun-ի-եր|n=on}}
զրո,{{hy-noun-ի-ներ|n=on}}
երեկ,{{hy-noun-վա-ներ|unc=on}}
չորս,{{hy-noun-ի-եր|n=on}}
հինգ,{{hy-noun-ի-եր|n=on}}
վեց,{{hy-noun-ի-եր}}
յոթ,{{hy-noun-ի-եր|n=on}}
ութ,{{hy-noun-ի-եր|n=on}}
մեծահասակ,{{hy-noun-ի-ներ|a=on|n=on}}~{{hy-noun-ի-ներ|a=on}}
տղամարդ,{{hy-noun-ու-իկ||տղամարդ}}
կին,{{hy-noun-ոջ-այք||կն||կան}}
երեխա,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-եք||երեխ|a=on}}
մարդ,{{hy-noun-ու-իկ||մարդ}}
Աֆրիկա,{{hy-noun-ի-ներ|unc=on}}
Ուկրաինա,{{hy-noun-ի-ներ|unc=on}}
Մեքսիկա,{{hy-noun-ի-ներ|unc=on}}
Շվեդիա,{{hy-noun-ի-ներ||Շվեդիայ|unc=on|vowend=on}}
Շվեյցարիա,{{hy-noun-ի-ներ|unc=on}}
Իտալիա,{{hy-noun-ի-ներ|unc=on}}
Ճապոնիա,{{hy-noun-ի-ներ|unc=on}}
Կորեա,{{hy-noun-ի-ներ}}
Իսրայել,{{hy-noun-ի-ներ|vowend=on|unc=on}}
Եգիպտոս,{{hy-noun-ի-ներ|unc=on}}
Ավստրալիա,{{hy-noun-ի-ներ|unc=on}}
Բրազիլիա,{{hy-noun-ի-ներ|unc=on}}
Նորվեգիա,{{hy-noun-ի-ներ|unc=on}}
Հունգարիա,{{hy-noun-ի-ներ||Հունգարիայ|vowend=on|unc=on}}
Լատվիա,{{hy-noun-ի-ներ|unc=on}}
Լեռնային Ղարաբաղ,{{hy-noun-ի-ներ|unc=on}}
Իրաք,{{hy-noun-ի-ներ|unc=on}}
Ասիա,{{hy-noun-ի-ներ|unc=on}}
ճապոնական,{{hy-noun-ի-ներ|n=on}}
շվեդական,{{hy-noun-ի-ներ|n=on}}
նորվեգական,{{hy-noun-ի-ներ|n=on}}
գերմանական,{{hy-noun-ի-ներ|n=on}}
գերմանացի,{{hy-noun-ու-իք}}
ճապոնացի,{{hy-noun-ու-իք}}
չինացի,{{hy-noun-ու-իք|a=on}}
շվեդ,{{hy-noun-ի-ներ|a=on}}
ուկրաինական,{{hy-noun-ի-ներ|n=on}}
ուկրաինացի,{{hy-noun-ու-իք}}
չեխական,{{hy-noun-ի-ներ|n=on}}
չեխ,{{hy-noun-ի-եր|a=on}}~{{hy-noun-ի-եր|a=on}}
ռուսական,{{hy-noun-ի-ներ|n=on}}
ռուս, {{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-ներ|a=on}}
իսպանացի,{{hy-noun-ու-իք}}
ֆրանսիական,{{hy-noun-ի-ներ|n=on}}
ֆրանսիացի,{{hy-noun-ու-իք}}
ծերուկ,{{hy-noun-ի-ներ|a=on}}
եղբայր,{{hy-noun-որ-ներ||եղբոր}}
քույր,{{hy-noun-ոջ-եր||քր}}
մայր,{{hy-noun-որ-եր||մոր}}~{{hy-noun-ի-եր}}
հայր,{{hy-noun-որ-եր||հոր}}
որդի,{{hy-noun-ու-ներ|a=on}}
աղջիկ,{{hy-noun-ա-ներ||աղջկ|note=This irregular declension is a modified remnant of the Old Armenian ''n''-type declension. See in {{m|xcl|աղջիկ}}. Compare also {{m|hy|կնիկ}}.}}
թուզ,{{hy-noun-ի-եր||թզ}}
թովչանք,{{hy-noun-ի-ներ}}
քեռի,{{hy-noun-ու-ներ||քեռ|a=on}}
հորեղբայր,{{hy-noun-որ-ներ||հորեղբոր}}
մորեղբայր,{{hy-noun-որ-ներ||մորեղբոր}}
հորաքույր,{{hy-noun-ոջ-ներ||հորաքր}}
մորաքույր,{{hy-noun-ոջ-ներ||մորաքր}}
քեռորդի,{{hy-noun-ու-ներ|a=on}}
եղբորորդի,{{hy-noun-ու-ներ|a=on}}
ամուսին,{{hy-noun-ու-ներ||ամուսն|a=on|snd=[[ամուսինը]]/[[ամուսինն]]|note=note the unexpected ''u''-type declension of this word}}~{{hy-noun-ի-ներ||ամուսն|a=on|note=rare}}
հարսանիք,{{hy-noun-ի-ներ}}
ամուսնություն,{{hy-noun-ություն}}
տղա,{{hy-noun-ի-ներ||տղայ|a=on}}~{{hy-noun-ի-եք||տղ|a=on|note=the plural can also be {{m|hy|տղերք}}}}
բալիկ,{{hy-noun-ի-ներ|a=on}}
թոռ,{{hy-noun-ան-եր||թոռ||թոռն|a=on}}~{{hy-noun-ի-եր|a=on}}~{{hy-noun-ի-եր}}
թոռնիկ,{{hy-noun-ի-ներ|a=on}}
գորտ,{{hy-noun-ի-եր|a=on}}
շուն,{{hy-noun-ան-եր||շ||շն|a=on}}
թռչուն,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-ներ||թռչն|a=on}}
թողություն,{{hy-noun-ություն}}
հնդկահավ,{{hy-noun-ի-եր}}
շնաձուկ,{{hy-noun-ան-եր||շնաձկ||շնաձկն|a=on}}
կետ,{{hy-noun-ի-եր|a=on}}~{{hy-noun-ի-եր}}~{{hy-noun-ի-եր|n=on}}~{{hy-noun-ի-եր|a=on}}
ռնգեղջյուր,{{hy-noun-ի-ներ|a=on}}
արջ,{{hy-noun-ի-եր|a=on}}
առյուծ,{{hy-noun-ի-ներ|a=on}}
վագր,{{hy-noun-ի-եր|a=on}}~{{hy-noun-ի-ներ|a=on}}
շիկամուկ,{{hy-noun-ան-եր||շիկամկ||շիկամկն|a=on}}
սարդ,{{hy-noun-ի-եր|a=on}}
կոկորդիլոս,{{hy-noun-ի-ներ|a=on}}
ոչխար,{{hy-noun-ի-ներ|a=on}}
այծ,{{hy-noun-ի-եր|a=on}}
Հարավսլավիա,{{hy-noun-ի-ներ|unc=on||Հարավսլավիայ|vowend=on}}
Կանադա,{{hy-noun-ի-ներ|unc=on}}
երկուշաբթի,{{hy-noun-ի-ներ}}~{{hy-noun-վա-ներ||երկուշաբթ}}
կիրակի,{{hy-noun-ի-ներ}}
երեքշաբթի,{{hy-noun-ի-ներ}}~{{hy-noun-վա-ներ||երեքշաբթ}}
չորեքշաբթի,{{hy-noun-ի-ներ|vowend=on}}~{{hy-noun-վա-ներ||չորեքշաբթ|vowend=on}}
հինգշաբթի,{{hy-noun-ի-ներ|vowend=on}}~{{hy-noun-վա-ներ||հինգշաբթ|vowend=on}}
ուրբաթ,{{hy-noun-ի-ներ}}
նապաստակ,{{hy-noun-ի-ներ|a=on}}
կուղբ,{{hy-noun-ի-եր|a=on}}~{{hy-noun-ի-եր||կղբ|a=on}}
գայլ,{{hy-noun-ի-եր|a=on}}
ագռավ,{{hy-noun-ի-ներ|a=on}}
Եվրամիություն,{{hy-noun-ություն|unc=on}}
Արգենտինա,{{hy-noun-ի-ներ|unc=on}}
Ալժիր,{{hy-noun-ի-ներ|unc=on}}
Չադ,{{hy-noun-ի-եր|unc=on}}
Անգոլա,{{hy-noun-ի-ներ|unc=on}}
Ալբանիա,{{hy-noun-ի-ներ||Ալբանիայ|vowend=on|unc=on}}
Անդորա,{{hy-noun-ի-ներ|unc=on}}
Ավստրիա,{{hy-noun-ի-ներ|unc=on}}
Բելառուս,{{hy-noun-ի-ներ|unc=on}}
Բելգիա,{{hy-noun-ի-ներ|unc=on}}
Բոսնիա եւ Հերցեգովինա,{{hy-noun-ի-ներ|unc=on}}
Բուլղարիա,{{hy-noun-ի-ներ|unc=on}}
Դանիա,{{hy-noun-ի-ներ|unc=on}}
Էստոնիա,{{hy-noun-ի-ներ|unc=on}}
Իռլանդիա,{{hy-noun-ի-ներ|unc=on}}
Իսլանդիա,{{hy-noun-ի-ներ|unc=on}}
Լիխտենշտեյն,{{hy-noun-ի-ներ|unc=on}}
Լիտվա,{{hy-noun-ի-ներ|unc=on}}
Լյուքսեմբուրգ,{{hy-noun-ի-ներ|unc=on}}
Խորվաթիա,{{hy-noun-ի-ներ|unc=on}}
Կիպրոս,{{hy-noun-ի-ներ|unc=on}}
Մակեդոնիա,{{hy-noun-ի-ներ|unc=on}}
Մոլդովա,{{hy-noun-ի-ներ|unc=on}}
Մոնտենեգրո,{{hy-noun-ի-ներ|unc=on}}
Չեխիայի Հանրապետություն,{{hy-noun-ություն|unc=on}}
Պորտուգալիա,{{hy-noun-ի-ներ||Պորտուգալիայ|vowend=on|unc=on}}
Սերբիա,{{hy-noun-ի-ներ|unc=on}}
Ֆինլանդիա,{{hy-noun-ի-ներ|unc=on}}
Սլովակիա,{{hy-noun-ի-ներ|unc=on}}
Աֆղանստան,{{hy-noun-ի-ներ|unc=on}}
Բահրեյն,{{hy-noun-ի-ներ|unc=on}}
Բանգլադեշ,{{hy-noun-ի-ներ|unc=on}}
Բութան,{{hy-noun-ի-ներ|unc=on}}
Ինդոնեզիա,{{hy-noun-ի-ներ|unc=on}}
Իրան,{{hy-noun-ի-ներ|unc=on}}
Լաոս,{{hy-noun-ի-ներ|unc=on}}
Լիբանան,{{hy-noun-ի-ներ|unc=on}}
Հարավային Կորեա,{{hy-noun-ի-ներ|unc=on}}
Հյուսիսային Կորեա,{{hy-noun-ի-ներ|unc=on}}
Հորդանան,{{hy-noun-ի-ներ|unc=on}}
Ղրղզստան,{{hy-noun-ի-ներ|unc=on}}
Մյանմա,{{hy-noun-ի-ներ|unc=on}}
Մոնղոլիա,{{hy-noun-ի-ներ||Մոնղոլիայ|vowend=on|unc=on}}
Նեպալ,{{hy-noun-ի-ներ|unc=on}}
Շրի Լանկա,{{hy-noun-ի-ներ|unc=on}}
Պակիստան,{{hy-noun-ի-ներ|unc=on}}
Սիրիա,{{hy-noun-ի-ներ|unc=on}}
Օման,{{hy-noun-ի-ներ|unc=on}}
Բենին,{{hy-noun-ի-ներ|unc=on}}
Բուրկինա Ֆասո,{{hy-noun-ի-ներ|unc=on}}
Բուրունդի,{{hy-noun-ի-ներ|unc=on}}
Գաբոն,{{hy-noun-ի-ներ|unc=on}}
Գամբիա,{{hy-noun-ի-ներ|unc=on}}
Գվինեա,{{hy-noun-ի-ներ|unc=on}}
Եթովպիա,{{hy-noun-ի-ներ||Եթովպիայ|unc=on|vowend=on}}
Էրիտրեա,{{hy-noun-ի-ներ|unc=on}}
Լեսոթո,{{hy-noun-ի-ներ|unc=on}}
Լիբիա,{{hy-noun-ի-ներ||Լիբիայ|vowend=on|unc=on}}
Կամերուն,{{hy-noun-ի-ներ|unc=on}}
Կոտ դ՚Իվուար,{{hy-noun-ի-ներ|unc=on}}
Մադագասկար,{{hy-noun-ի-ներ|unc=on}}
Մալավի,{{hy-noun-ի-ներ|unc=on}}
Մալի,{{hy-noun-ի-ներ|unc=on}}
Մավրիտանիա,{{hy-noun-ի-ներ|unc=on}}
Նամիբիա,{{hy-noun-ի-ներ|unc=on}}
Նիգեր,{{hy-noun-ի-ներ|unc=on}}
Նիգերիա,{{hy-noun-ի-ներ|unc=on}}
Ուգանդա,{{hy-noun-ի-ներ|unc=on}}
Կաբո Վերդե,{{hy-noun-ի-ներ|unc=on}}
Քենիա,{{hy-noun-ի-ներ|unc=on}}
Երեւան,{{hy-noun-ի-ներ|unc=on}}
Լոնդոն,{{hy-noun-ի-ներ|unc=on}}
Հելսինկի,{{hy-noun-ի-ներ|unc=on}}
Պրագա,{{hy-noun-ի-ներ|unc=on}}
Ստոքհոլմ,{{hy-noun-ի-ներ|unc=on}}
Վարշավա,{{hy-noun-ի-ներ|unc=on}}
Փարիզ,{{hy-noun-ի-ներ|unc=on}}
Աթենք,{{hy-noun-ի-ներ|unc=on}}
Ամման,{{hy-noun-ի-ներ|unc=on}}
Անկարա,{{hy-noun-ի-ներ|unc=on}}
Աստանա,{{hy-noun-ի-ներ|unc=on}}
Բաղդադ,{{hy-noun-ի-ներ|unc=on}}
Բելգրադ,{{hy-noun-ի-ներ|unc=on}}
Բեյրութ,{{hy-noun-ի-ներ|unc=on}}
Բեռլին,{{hy-noun-ի-ներ|unc=on}}
Բուդապեշտ,{{hy-noun-ի-ներ|unc=on}}
տասնմեկ,{{hy-noun-ի-եր}}
տասներեք,{{hy-noun-ի-ներ}}
տասնչորս,{{hy-noun-ի-եր}}
տասնհինգ,{{hy-noun-ի-եր}}
տասնվեց,{{hy-noun-ի-եր}}
տասնյոթ,{{hy-noun-ի-եր}}
տասնութ,{{hy-noun-ի-եր}}
քսան,{{hy-noun-ի-ներ}}
երեսուն,{{hy-noun-ի-ներ}}
քառասուն,{{hy-noun-ի-ներ}}
հիսուն,{{hy-noun-ի-ներ}}
վաթսուն,{{hy-noun-ի-ներ}}
յոթանասուն,{{hy-noun-ի-ներ|yot’anasun}}
ութսուն,{{hy-noun-ի-ներ}}
իննսուն,{{hy-noun-ի-ներ}}
հարյուր,{{hy-noun-ի-ներ}}
հազար,{{hy-noun-ի-ներ}}
լուսին,{{hy-noun-ի-ներ||լուսն}}
Մարս,{{hy-noun-ի-եր|unc=on}}
Մերկուրի,{{hy-noun-ի-եր|unc=on}}
Յուպիտեր,{{hy-noun-ի-ներ|unc=on}}
Նեպտուն,{{hy-noun-ի-ներ|unc=on}}
Ուրան,{{hy-noun-ի-ներ|unc=on}}
Պլուտոն,{{hy-noun-ի-ներ|unc=on}}
Սատուրն,{{hy-noun-ի-ներ|unc=on}}
Վեներա,{{hy-noun-ի-ներ|unc=on}}
ուրան,{{hy-noun-ի-ներ}}
պլուտոնիում,{{hy-noun-ի-ներ}}
թթվածին,{{hy-noun-ի-ներ||թթվածն}}
ֆտոր,{{hy-noun-ի-ներ}}
նեոն,{{hy-noun-ի-ներ}}
նատրիում,{{hy-noun-ի-ներ}}
մագնեզիում,{{hy-noun-ի-ներ}}
սիլիցիում,{{hy-noun-ի-ներ}}
ֆոսֆոր,{{hy-noun-ի-ներ}}
հայտարարում,{{hy-noun-ան-ներ||հայտարարմ}}
լիտր,{{hy-noun-ի-եր}}
գրամ,{{hy-noun-ի-ներ}}
կիլոգրամ,{{hy-noun-ի-ներ}}
մետր,{{hy-noun-ի-եր}}
կիլոմետր,{{hy-noun-ի-եր}}
շագանակագույն,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ|unc=on}}
գորշ,{{hy-noun-ի-եր|n=on}}
ամառ,{{hy-noun-վա-ներ|sl=—}}~{{hy-noun-ան-եր||ամռ||ամառ||ամառ}}
գարուն,{{hy-noun-ան-եր||գարն||գարուն||գարուն|noloc=on|note=an alternative ablative singular {{m|hy|գարնանից|}}
աշուն,{{hy-noun-ան-եր||աշն||աշուն||աշուն|sl=-|sltr=|note=An alternative ablative singular {{m|hy|աշնանից}}
ձմեռ,{{hy-noun-վա-ներ|sl=—|sltr=}}~{{hy-noun-ան-եր||ձմռ||ձմեռ||ձմեռ|sl=—|sltr=|note=Note: An alternative ablative singular {{m|hy|ձմռանից|}}
զատիկ,{{hy-noun-ի-ներ|unc=on||զատկ}}~{{hy-noun-ի-ներ|unc=on|}}~{{hy-noun-վա-ներ||զատկ|unc=on}}~{{hy-noun-ի-ներ||զատկ|a=on}}~{{hy-noun-ի-ներ|a=on}}
համբարձում,{{hy-noun-ան-ներ||համբարձմ}}
ծծումբ,{{hy-noun-ի-ներ||ծծմբ}}~{{hy-noun-ի-ներ|}}
քլոր,{{hy-noun-ի-ներ}}
արգոն,{{hy-noun-ի-ներ}}
կալիում,{{hy-noun-ի-ներ}}
ածխածին,{{hy-noun-ի-ներ||ածխածն}}
բոր,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր}}
բերիլիում,{{hy-noun-ի-ներ}}
լիթիում,{{hy-noun-ի-ներ}}
հելիում,{{hy-noun-ի-ներ}}
ջրածին,{{hy-noun-ի-ներ||ջրածն}}~{{hy-noun-ի-ներ|n=on}}
Սովետական Միություն,{{hy-noun-ություն|unc=on}}
Աբովյան,{{hy-noun-ի-ներ}}
Ագարակ,{{hy-noun-ի-ներ|unc=on}}
Ալավերդի,{{hy-noun-ու-ներ|unc=on}}
Ապարան,{{hy-noun-ի-ներ|unc=on}}
ապարանցի,{{hy-noun-ու-իք||ապարանց|a=on}}
Արարատ,{{hy-noun-ի-ներ|unc=on}}
Արմավիր,{{hy-noun-ի-ներ|unc=on}}
Արտաշատ,{{hy-noun-ի-ներ|unc=on}}
Աշտարակ,{{hy-noun-ի-ներ|unc=on}}
Դիլիջան,{{hy-noun-ի-ներ|unc=on}}
Էջմիածին,{{hy-noun-ի-ներ|unc=on}}
Գավառ,{{hy-noun-ի-ներ|unc=on}}
Գորիս,{{hy-noun-ի-ներ|unc=on}}
Վիքիբառարան,{{hy-noun-ի-ներ}}
խնձոր,{{hy-noun-ի-ներ}}
տանձ,{{hy-noun-ի-եր}}
բանան,{{hy-noun-ի-ներ}}
ձմերուկ,{{hy-noun-ի-ներ}}
պտուղ,{{hy-noun-ի-ներ||պտղ}}
ելակ,{{hy-noun-ի-ներ}}
մորի,{{hy-noun-ու-ներ||մոր}}~{{hy-noun-ու-ներ||մոր}}
բալ,{{hy-noun-ի-եր}}~{{hy-noun-ի-եր}}
խաղող,{{hy-noun-ի-ներ}}
լիմոն,{{hy-noun-ի-ներ}}
զեյթուն,{{hy-noun-ի-ներ}}
նարինջ,{{hy-noun-ի-ներ||նարնջ}}
դեղձ,{{hy-noun-ի-եր}}
արքայախնձոր,{{hy-noun-ի-ներ}}
սալոր,{{hy-noun-ի-ներ}}
չամիչ,{{hy-noun-ի-ներ||չամչ}}
լոբի,{{hy-noun-ու-ներ||լոբ}}
կաղամբ,{{hy-noun-ի-ներ}}
գազար,{{hy-noun-ի-ներ}}
սխտոր,{{hy-noun-ի-ներ}}
ընկույզ,{{hy-noun-ի-ներ}}
սոխ,{{hy-noun-ի-եր}}
ոլոռ,{{hy-noun-ի-ներ}}
դդում,{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ||դդմ}}
բողկ,{{hy-noun-ի-եր}}
սալաթ,{{hy-noun-ի-ներ}}
թելով լոբի,{{hy-noun-ու-ներ}}
լոլիկ,{{hy-noun-ի-ներ}}
Գյումրի,{{hy-noun-ու-ներ|unc=on}}~{{hy-noun-ի-ներ|unc=on}}
առաջին,{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ|n=on}}
երկրորդ,{{hy-noun-ի-ներ|n=on}}
երրորդ,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ}}
չորրորդ,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ}}
հինգերորդ,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ}}
վեցերորդ,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ}}
յոթերորդ,{{hy-noun-ի-ներ|n=on}}~{{hy-noun-ի-ներ}}
ուտելիք,{{hy-noun-ի-ներ}}
պնակ,{{hy-noun-ի-ներ}}
պատառաքաղ,{{hy-noun-ի-ներ}}
դանակ,{{hy-noun-ի-ներ}}
գդալ,{{hy-noun-ի-ներ}}
անձեռոցիկ,{{hy-noun-ի-ներ}}
գավաթ,{{hy-noun-ի-ներ}}
կերակուր,{{hy-noun-ի-ներ||կերակր}}
մածուն,{{hy-noun-ի-ներ|unc=on||մածն}}~{{hy-noun-ի-ներ|unc=on}}
կարագ,{{hy-noun-ի-ներ}}
պանիր,{{hy-noun-ի-ներ||պանր}}
սերուցք,{{hy-noun-ի-ներ}}
պաղպաղակ,{{hy-noun-ի-ներ}}
թթվասեր,{{hy-noun-ի-ներ|unc=on}}
ներողություն,{{hy-noun-ություն||ներող}}
թմփլիկ,{{hy-noun-ի-ներ|n=on}}
ապտակ,{{hy-noun-ի-ներ}}
ազոտ,{{hy-noun-ի-ներ}}
կալցիում,{{hy-noun-ի-ներ}}
սկանդիում,{{hy-noun-ի-ներ}}
տիտան,{{hy-noun-ի-ներ|a=on}}~{{hy-noun-ի-ներ}}
վանադիում,{{hy-noun-ի-ներ}}
քրոմ,{{hy-noun-ի-ներ}}
մանգան,{{hy-noun-ի-ներ}}
երկաթ,{{hy-noun-ի-ներ}}
կոբալտ,{{hy-noun-ի-ներ}}
նիկել,{{hy-noun-ի-ներ}}
պղինձ,{{hy-noun-ի-ներ||պղնձ}}~{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ|n=on}}
ցինկ,{{hy-noun-ի-եր}}
գալիում,{{hy-noun-ի-ներ}}
գերմանիում,{{hy-noun-ի-ներ}}
արսեն,{{hy-noun-ի-ներ}}
սելեն,{{hy-noun-ի-ներ}}
բրոմ,{{hy-noun-ի-ներ}}
կրիպտոն,{{hy-noun-ի-ներ}}
ռուբիդիում,{{hy-noun-ի-ներ}}
ստրոնցիում,{{hy-noun-ի-ներ}}
իտրիում,{{hy-noun-ի-ներ}}
ցիրկոնիում,{{hy-noun-ի-ներ}}
նիոբիում,{{hy-noun-ի-ներ}}
մոլիբդեն,{{hy-noun-ի-ներ}}
տեխնեցիում,{{hy-noun-ի-ներ}}
ռութենիում,{{hy-noun-ի-ներ}}
ռոդիում,{{hy-noun-ի-ներ}}
պալադիում,{{hy-noun-ի-ներ}}
արծաթ,{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ|n=on}}
կադմիում,{{hy-noun-ի-ներ}}
ինդիում,{{hy-noun-ի-ներ}}
անագ,{{hy-noun-ի-ներ}}
ծարիր,{{hy-noun-ի-ներ}}~{{hy-noun-ի-ներ||ծարր|note=this one is rarer}}
տելուր,{{hy-noun-ի-ներ}}
յոդ,{{hy-noun-ի-եր}}
քսենոն,{{hy-noun-ի-ներ}}
ցեզիում,{{hy-noun-ի-ներ}}
բարիում,{{hy-noun-ի-ներ}}
լանթան,{{hy-noun-ի-ներ}}
ցերիում,{{hy-noun-ի-ներ}}
պրազեոդիմ,{{hy-noun-ի-ներ}}
նեոդիմ,{{hy-noun-ի-ներ}}
պրոմեթիում,{{hy-noun-ի-ներ}}
սամարիում,{{hy-noun-ի-ներ}}
եվրոպիում,{{hy-noun-ի-ներ}}
գադոլինիում,{{hy-noun-ի-ներ}}
տերբիում,{{hy-noun-ի-ներ}}
դիսպրոզիում,{{hy-noun-ի-ներ}}
հոլմիում,{{hy-noun-ի-ներ}}
էրբիում,{{hy-noun-ի-ներ}}
